pollutant,horizon_days,grid_id,lat,lon,prediction_corrected,kriging_variance,local_i,p_sim,quadrant,significant,lisa_cluster
NO2,1,g_001_027,3.3075,-76.46249999999999,11.777133464813232,60.52626419067383,1.0593320357975886,0.004,1,True,high_high
NO2,1,g_001_028,3.3075,-76.4575,11.84449338912964,62.02849197387695,1.1748153566151807,0.003,1,True,high_high
NO2,1,g_001_029,3.3075,-76.4525,11.893287181854248,63.58287811279297,1.2498106283415558,0.002,1,True,high_high
NO2,1,g_001_030,3.3075,-76.44749999999999,11.920825958251951,65.18468475341797,1.275924820250123,0.002,1,True,high_high
NO2,1,g_001_031,3.3075,-76.4425,11.947324752807615,66.82964324951172,1.233252541766459,0.004,1,True,high_high
NO2,1,g_001_032,3.3075,-76.4375,11.898192644119264,68.51393127441406,1.0530973399649832,0.011,1,True,high_high
NO2,1,g_001_033,3.3075,-76.43249999999999,11.727956771850586,70.2341079711914,0.7684122684181435,0.028,1,True,high_high
NO2,1,g_001_034,3.3075,-76.4275,11.344902515411375,71.98711395263672,0.45156440121725994,0.076,1,False,not_significant
NO2,1,g_001_035,3.3075,-76.4225,11.03797960281372,73.77020263671875,0.283502152273201,0.119,1,False,not_significant
NO2,1,g_001_036,3.3075,-76.41749999999999,10.981266736984251,75.5809097290039,0.3087659932602337,0.086,1,False,not_significant
NO2,1,g_001_037,3.3075,-76.4125,11.326212882995604,77.41706085205078,0.6731970635204181,0.016,1,True,high_high
NO2,1,g_001_038,3.3075,-76.4075,12.121232748031616,79.27667236328125,1.3295861524137598,0.004,1,True,high_high
NO2,1,g_001_039,3.3075,-76.4025,13.04609727859497,81.15798950195312,2.125668771249518,0.002,1,True,high_high
NO2,1,g_002_000,3.3125,-76.5975,10.926032543182371,57.58725738525391,-0.008240898249742428,0.474,4,False,not_significant
NO2,1,g_002_001,3.3125,-76.5925,9.615764141082764,56.15497589111328,0.01042616117180526,0.449,3,False,not_significant
NO2,1,g_002_002,3.3125,-76.58749999999999,8.856488227844238,54.791236877441406,0.507857896926253,0.045,3,True,low_low
NO2,1,g_002_003,3.3125,-76.5825,8.484721660614014,53.50334167480469,0.9742531712313499,0.012,3,True,low_low
NO2,1,g_002_004,3.3125,-76.5775,8.410542488098145,52.299198150634766,1.1294109302179207,0.008,3,True,low_low
NO2,1,g_002_005,3.3125,-76.57249999999999,8.462058067321777,51.18725204467773,1.1109913847656412,0.008,3,True,low_low
NO2,1,g_002_006,3.3125,-76.5675,8.447054862976074,50.17637634277344,1.152363580177024,0.006,3,True,low_low
NO2,1,g_002_007,3.3125,-76.5625,8.322672843933105,49.275665283203125,1.3498233519102938,0.003,3,True,low_low
NO2,1,g_002_008,3.3125,-76.55749999999999,8.106711387634277,48.49418258666992,1.6934429047704413,0.002,3,True,low_low
NO2,1,g_002_009,3.3125,-76.5525,7.898703575134277,47.840633392333984,2.056596558536629,0.002,3,True,low_low
NO2,1,g_002_010,3.3125,-76.5475,7.786147594451904,47.32295608520508,2.26406441955613,0.002,3,True,low_low
NO2,1,g_002_011,3.3125,-76.54249999999999,7.819211483001709,46.94791793823242,2.1918078743771687,0.002,3,True,low_low
NO2,1,g_002_012,3.3125,-76.5375,8.01728630065918,46.7207145690918,1.847998729018961,0.002,3,True,low_low
NO2,1,g_002_013,3.3125,-76.5325,8.260047435760498,46.64460754394531,1.426422566082625,0.003,3,True,low_low
NO2,1,g_002_014,3.3125,-76.5275,8.497108459472656,46.7207145690918,1.0485064296604125,0.009,3,True,low_low
NO2,1,g_002_015,3.3125,-76.5225,8.722385883331299,46.94791793823242,0.7207843857468464,0.019,3,True,low_low
NO2,1,g_002_016,3.3125,-76.5175,9.009397029876707,47.32295608520508,0.3943262240775061,0.063,3,False,not_significant
NO2,1,g_002_017,3.3125,-76.5125,9.484487533569336,47.840633392333984,0.10316088243136058,0.251,3,False,not_significant
NO2,1,g_002_018,3.3125,-76.5075,10.027902603149414,48.49418258666992,-0.00042741188662821707,0.496,2,False,not_significant
NO2,1,g_002_019,3.3125,-76.5025,10.337260246276855,49.275665283203125,0.029530618032077238,0.331,1,False,not_significant
NO2,1,g_002_020,3.3125,-76.4975,10.202643394470217,50.17637634277344,0.01345619007343468,0.345,1,False,not_significant
NO2,1,g_002_021,3.3125,-76.49249999999999,9.86094856262207,51.18725204467773,-0.005429234707620237,0.47,2,False,not_significant
NO2,1,g_002_022,3.3125,-76.4875,9.647147178649902,52.299198150634766,0.010023136950718142,0.449,3,False,not_significant
NO2,1,g_002_023,3.3125,-76.4825,9.796491146087646,53.50334167480469,-0.003993022085392993,0.49,2,False,not_significant
NO2,1,g_002_024,3.3125,-76.47749999999999,10.163936614990234,54.791236877441406,0.013903627842891819,0.271,1,False,not_significant
NO2,1,g_002_025,3.3125,-76.4725,10.626171588897703,56.15497589111328,0.1815020435301319,0.095,1,False,not_significant
NO2,1,g_002_026,3.3125,-76.4675,10.965881824493408,57.58725738525391,0.4286669324481656,0.025,1,True,high_high
NO2,1,g_002_027,3.3125,-76.46249999999999,11.09869623184204,59.08142852783203,0.5832399403215891,0.011,1,True,high_high
NO2,1,g_002_028,3.3125,-76.4575,11.135335445404053,60.6314582824707,0.6413594090743514,0.008,1,True,high_high
NO2,1,g_002_029,3.3125,-76.4525,11.188791751861572,62.23193740844727,0.6814921716439122,0.006,1,True,high_high
NO2,1,g_002_030,3.3125,-76.44749999999999,11.212621688842772,63.87801361083984,0.6892096535166947,0.007,1,True,high_high
NO2,1,g_002_031,3.3125,-76.4425,11.139386653900146,65.56537628173828,0.6046607722481628,0.011,1,True,high_high
NO2,1,g_002_032,3.3125,-76.4375,10.932756900787354,67.29016876220703,0.4213438775550095,0.025,1,True,high_high
NO2,1,g_002_033,3.3125,-76.43249999999999,10.64851212501526,69.04899597167969,0.21123442797221445,0.07,1,False,not_significant
NO2,1,g_002_034,3.3125,-76.4275,10.299241065979004,70.83881378173828,0.05307159433781778,0.179,1,False,not_significant
NO2,1,g_002_035,3.3125,-76.4225,10.002115488052368,72.65693664550781,-0.010626447768944784,0.271,2,False,not_significant
NO2,1,g_002_036,3.3125,-76.41749999999999,10.052772521972656,74.50098419189453,-0.0036514942545774675,0.239,2,False,not_significant
NO2,1,g_002_037,3.3125,-76.4125,10.47803235054016,76.36883544921875,0.16616970176955717,0.047,1,True,high_high
NO2,1,g_002_038,3.3125,-76.4075,11.39247465133667,78.25859832763672,1.0758101277670944,0.001,1,True,high_high
NO2,1,g_002_039,3.3125,-76.4025,12.721825361251833,80.16858673095703,2.35477288412065,0.001,1,True,high_high
NO2,1,g_003_000,3.3175,-76.5975,10.605350971221924,56.15497589111328,-0.0013848759234878572,0.488,4,False,not_significant
NO2,1,g_003_001,3.3175,-76.5925,9.31153917312622,54.670406341552734,0.1662739383490459,0.191,3,False,not_significant
NO2,1,g_003_002,3.3175,-76.58749999999999,8.584922790527344,53.2530403137207,0.8946608650569142,0.014,3,True,low_low
NO2,1,g_003_003,3.3175,-76.5825,8.22515869140625,51.910640716552734,1.452796774261697,0.003,3,True,low_low
NO2,1,g_003_004,3.3175,-76.5775,8.149479389190674,50.65175628662109,1.6449154592858082,0.002,3,True,low_low
NO2,1,g_003_005,3.3175,-76.57249999999999,8.181706428527832,49.485652923583984,1.6657896434874764,0.002,3,True,low_low
NO2,1,g_003_006,3.3175,-76.5675,8.121503829956055,48.42221450805664,1.804260750209126,0.002,3,True,low_low
NO2,1,g_003_007,3.3175,-76.5625,7.92379903793335,47.47172546386719,2.176059422328059,0.002,3,True,low_low
NO2,1,g_003_008,3.3175,-76.55749999999999,7.634632587432861,46.64460754394531,2.7385791980961716,0.002,3,True,low_low
NO2,1,g_003_009,3.3175,-76.5525,7.388967990875244,45.95099258422852,3.270211520283538,0.001,3,True,low_low
NO2,1,g_003_010,3.3175,-76.5475,7.290242195129394,45.40026473999024,3.526222331395224,0.001,3,True,low_low
NO2,1,g_003_011,3.3175,-76.54249999999999,7.329482078552246,45.00052261352539,3.4365091034290614,0.001,3,True,low_low
NO2,1,g_003_012,3.3175,-76.5375,7.513988971710205,44.75802230834961,3.040642072630981,0.001,3,True,low_low
NO2,1,g_003_013,3.3175,-76.5325,7.73587703704834,44.67673873901367,2.5350221815718386,0.002,3,True,low_low
NO2,1,g_003_014,3.3175,-76.5275,7.992558002471924,44.75802230834961,2.01427433767787,0.002,3,True,low_low
NO2,1,g_003_015,3.3175,-76.5225,8.224905967712402,45.00052261352539,1.5582668636507033,0.002,3,True,low_low
NO2,1,g_003_016,3.3175,-76.5175,8.468841552734375,45.40026473999024,1.117240082446308,0.006,3,True,low_low
NO2,1,g_003_017,3.3175,-76.5125,8.843908786773682,45.95099258422852,0.645095527651963,0.02,3,True,low_low
NO2,1,g_003_018,3.3175,-76.5075,9.26963186264038,46.64460754394531,0.28549031170748945,0.076,3,False,not_significant
NO2,1,g_003_019,3.3175,-76.5025,9.532590389251707,47.47172546386719,0.14050004861400803,0.153,3,False,not_significant
NO2,1,g_003_020,3.3175,-76.4975,9.4529447555542,48.42221450805664,0.16027392888063433,0.154,3,False,not_significant
NO2,1,g_003_021,3.3175,-76.49249999999999,9.251070022583008,49.485652923583984,0.25884367114055384,0.106,3,False,not_significant
NO2,1,g_003_022,3.3175,-76.4875,9.189098834991457,50.65175628662109,0.29800339371025036,0.088,3,False,not_significant
NO2,1,g_003_023,3.3175,-76.4825,9.342777252197266,51.910640716552734,0.19616230751385821,0.142,3,False,not_significant
NO2,1,g_003_024,3.3175,-76.47749999999999,9.738266944885254,53.2530403137207,0.03470700796936424,0.338,3,False,not_significant
NO2,1,g_003_025,3.3175,-76.4725,10.315861225128174,54.670406341552734,0.02564870968861529,0.341,1,False,not_significant
NO2,1,g_003_026,3.3175,-76.4675,10.778364658355711,56.15497589111328,0.2039581755234359,0.124,1,False,not_significant
NO2,1,g_003_027,3.3175,-76.46249999999999,10.94777536392212,57.699745178222656,0.34364184244082036,0.052,1,False,not_significant
NO2,1,g_003_028,3.3175,-76.4575,10.90406322479248,59.29846954345703,0.3517473472446675,0.04,1,True,high_high
NO2,1,g_003_029,3.3175,-76.4525,10.893389701843262,60.945594787597656,0.33850514718683605,0.044,1,True,high_high
NO2,1,g_003_030,3.3175,-76.44749999999999,10.860317707061768,62.63621520996094,0.30169239484713267,0.058,1,False,not_significant
NO2,1,g_003_031,3.3175,-76.4425,10.722082614898682,64.3659896850586,0.20549339565978467,0.102,1,False,not_significant
NO2,1,g_003_032,3.3175,-76.4375,10.447329998016356,66.13111114501953,0.07690211236634452,0.215,1,False,not_significant
NO2,1,g_003_033,3.3175,-76.43249999999999,10.13845920562744,67.92821502685547,0.004562250275569504,0.391,1,False,not_significant
NO2,1,g_003_034,3.3175,-76.4275,9.846045970916748,69.75434875488281,0.011712490552754652,0.41,3,False,not_significant
NO2,1,g_003_035,3.3175,-76.4225,9.694374084472656,71.60690307617188,0.035395317383903314,0.351,3,False,not_significant
NO2,1,g_003_036,3.3175,-76.41749999999999,9.827543020248411,73.48358154296875,0.0016378133838130249,0.48,3,False,not_significant
NO2,1,g_003_037,3.3175,-76.4125,10.339799404144289,75.38235473632812,0.07164350790804577,0.14,1,False,not_significant
NO2,1,g_003_038,3.3175,-76.4075,11.302899599075316,77.30144500732422,0.8968381569114116,0.002,1,True,high_high
NO2,1,g_003_039,3.3175,-76.4025,12.708122968673706,79.23924255371094,2.4963732508606955,0.001,1,True,high_high
NO2,1,g_004_000,3.3225,-76.5975,10.512178421020508,54.791236877441406,-0.03484014787355728,0.365,4,False,not_significant
NO2,1,g_004_001,3.3225,-76.5925,9.270047187805176,53.2530403137207,0.2120638140805455,0.149,3,False,not_significant
NO2,1,g_004_002,3.3225,-76.58749999999999,8.593822956085205,51.78019332885742,0.9314524162047033,0.01,3,True,low_low
NO2,1,g_004_003,3.3225,-76.5825,8.277894973754883,50.38090515136719,1.4451016252989994,0.003,3,True,low_low
NO2,1,g_004_004,3.3225,-76.5775,8.219841003417969,49.06435012817383,1.6379309100631299,0.002,3,True,low_low
NO2,1,g_004_005,3.3225,-76.57249999999999,8.176047325134277,47.840633392333984,1.7706060912242054,0.002,3,True,low_low
NO2,1,g_004_006,3.3225,-76.5675,8.02791690826416,46.7207145690918,2.0619852374208327,0.002,3,True,low_low
NO2,1,g_004_007,3.3225,-76.5625,7.7494306564331055,45.71620941162109,2.603690848101688,0.002,3,True,low_low
NO2,1,g_004_008,3.3225,-76.55749999999999,7.427321434020996,44.83908081054688,3.292971475059444,0.001,3,True,low_low
NO2,1,g_004_009,3.3225,-76.5525,7.191487312316895,44.10118103027344,3.883308478833658,0.001,3,True,low_low
NO2,1,g_004_010,3.3225,-76.5475,7.09930419921875,43.51364135742188,4.176215345077276,0.001,3,True,low_low
NO2,1,g_004_011,3.3225,-76.54249999999999,7.115141868591309,43.086204528808594,4.154227724798832,0.001,3,True,low_low
NO2,1,g_004_012,3.3225,-76.5375,7.228009223937988,42.82648468017578,3.8462061994461103,0.001,3,True,low_low
NO2,1,g_004_013,3.3225,-76.5325,7.42823314666748,42.73935317993164,3.3104110998393312,0.001,3,True,low_low
NO2,1,g_004_014,3.3225,-76.5275,7.707180976867676,42.82648468017578,2.6539610031529093,0.002,3,True,low_low
NO2,1,g_004_015,3.3225,-76.5225,7.993765830993652,43.086204528808594,2.0403356980147125,0.002,3,True,low_low
NO2,1,g_004_016,3.3225,-76.5175,8.244630813598633,43.51364135742188,1.5251215725149725,0.003,3,True,low_low
NO2,1,g_004_017,3.3225,-76.5125,8.537400245666504,44.10118103027344,1.0529887131747349,0.007,3,True,low_low
NO2,1,g_004_018,3.3225,-76.5075,8.854912757873535,44.83908081054688,0.6674228779329451,0.017,3,True,low_low
NO2,1,g_004_019,3.3225,-76.5025,9.079715728759766,45.71620941162109,0.4672284982775922,0.031,3,True,low_low
NO2,1,g_004_020,3.3225,-76.4975,9.048982620239258,46.7207145690918,0.46551947331599985,0.034,3,True,low_low
NO2,1,g_004_021,3.3225,-76.49249999999999,8.986527442932129,47.840633392333984,0.5253483778718302,0.027,3,True,low_low
NO2,1,g_004_022,3.3225,-76.4875,8.979133605957031,49.06435012817383,0.5283486549265487,0.027,3,True,low_low
NO2,1,g_004_023,3.3225,-76.4825,9.136056900024414,50.38090515136719,0.3897172839783705,0.046,3,True,low_low
NO2,1,g_004_024,3.3225,-76.47749999999999,9.482519626617432,51.78019332885742,0.15435353574585506,0.152,3,False,not_significant
NO2,1,g_004_025,3.3225,-76.4725,9.99575424194336,53.2530403137207,0.003656094220149334,0.412,3,False,not_significant
NO2,1,g_004_026,3.3225,-76.4675,10.566091537475586,54.791236877441406,0.07310411905106848,0.277,1,False,not_significant
NO2,1,g_004_027,3.3225,-76.46249999999999,10.834526538848875,56.387508392333984,0.2023021817256364,0.141,1,False,not_significant
NO2,1,g_004_028,3.3225,-76.4575,10.780836582183838,58.03542709350586,0.21218549609198528,0.116,1,False,not_significant
NO2,1,g_004_029,3.3225,-76.4525,10.686310291290283,59.7293701171875,0.17576571078164943,0.121,1,False,not_significant
NO2,1,g_004_030,3.3225,-76.44749999999999,10.621708393096924,61.46441650390625,0.13527829536214464,0.167,1,False,not_significant
NO2,1,g_004_031,3.3225,-76.4425,10.439602375030518,63.23626708984375,0.06295597132944376,0.251,1,False,not_significant
NO2,1,g_004_032,3.3225,-76.4375,10.149448871612549,65.04117584228516,0.00395219829685487,0.42,1,False,not_significant
NO2,1,g_004_033,3.3225,-76.43249999999999,9.795080661773682,66.8758773803711,0.021599074935957398,0.362,3,False,not_significant
NO2,1,g_004_034,3.3225,-76.4275,9.596606969833374,68.73751068115234,0.08420754094143526,0.247,3,False,not_significant
NO2,1,g_004_035,3.3225,-76.4225,9.54700756072998,70.62358856201172,0.09322747892544613,0.246,3,False,not_significant
NO2,1,g_004_036,3.3225,-76.41749999999999,9.857704162597656,72.53192901611328,0.00971302435388474,0.417,3,False,not_significant
NO2,1,g_004_037,3.3225,-76.4125,10.494969844818115,74.46061706542969,0.11420469799271876,0.136,1,False,not_significant
NO2,1,g_004_038,3.3225,-76.4075,11.595447063446043,76.40796661376953,1.1385490531668152,0.001,1,True,high_high
NO2,1,g_004_039,3.3225,-76.4025,12.890302181243896,78.37250518798828,2.669340120506881,0.001,1,True,high_high
NO2,1,g_005_000,3.3275,-76.5975,10.545773983001707,53.50334167480469,-0.03125331136624913,0.383,4,False,not_significant
NO2,1,g_005_001,3.3275,-76.5925,9.33266258239746,51.910640716552734,0.17412615868699502,0.176,3,False,not_significant
NO2,1,g_005_002,3.3275,-76.58749999999999,8.72177505493164,50.38090515136719,0.7929237635382745,0.013,3,True,low_low
NO2,1,g_005_003,3.3275,-76.5825,8.440272331237793,48.9227294921875,1.2418235126685497,0.003,3,True,low_low
NO2,1,g_005_004,3.3275,-76.5775,8.331243515014648,47.54585266113281,1.4963165196847272,0.002,3,True,low_low
NO2,1,g_005_005,3.3275,-76.57249999999999,8.181395053863525,46.26121520996094,1.7865467000779998,0.002,3,True,low_low
NO2,1,g_005_006,3.3275,-76.5675,7.931210517883301,45.08090972900391,2.2503433451300903,0.002,3,True,low_low
NO2,1,g_005_007,3.3275,-76.5625,7.641799926757812,44.01799774169922,2.87064722694783,0.001,3,True,low_low
NO2,1,g_005_008,3.3275,-76.55749999999999,7.342982292175293,43.086204528808594,3.573115268479867,0.001,3,True,low_low
NO2,1,g_005_009,3.3275,-76.5525,7.127132892608643,42.29938125610352,4.169714575055857,0.001,3,True,low_low
NO2,1,g_005_010,3.3275,-76.5475,6.9873366355896,41.67080307006836,4.564729811254723,0.001,3,True,low_low
NO2,1,g_005_011,3.3275,-76.54249999999999,6.93060302734375,41.21225738525391,4.7002572072410835,0.001,3,True,low_low
NO2,1,g_005_012,3.3275,-76.5375,6.979970455169678,40.9330940246582,4.49620359220015,0.001,3,True,low_low
NO2,1,g_005_013,3.3275,-76.5325,7.194131374359131,40.8393440246582,3.898822064845875,0.001,3,True,low_low
NO2,1,g_005_014,3.3275,-76.5275,7.532406330108643,40.9330940246582,3.056430992518805,0.001,3,True,low_low
NO2,1,g_005_015,3.3275,-76.5225,7.928951263427734,41.21225738525391,2.221002089867356,0.002,3,True,low_low
NO2,1,g_005_016,3.3275,-76.5175,8.253490924835205,41.67080307006836,1.5836353436740327,0.002,3,True,low_low
NO2,1,g_005_017,3.3275,-76.5125,8.533877849578857,42.29938125610352,1.1163705710596235,0.005,3,True,low_low
NO2,1,g_005_018,3.3275,-76.5075,8.76903247833252,43.086204528808594,0.7913102434671967,0.013,3,True,low_low
NO2,1,g_005_019,3.3275,-76.5025,8.949432373046875,44.01799774169922,0.6164286136195521,0.017,3,True,low_low
NO2,1,g_005_020,3.3275,-76.4975,8.919252395629883,45.08090972900391,0.618945596555578,0.018,3,True,low_low
NO2,1,g_005_021,3.3275,-76.49249999999999,8.88655424118042,46.26121520996094,0.6657440664055969,0.016,3,True,low_low
NO2,1,g_005_022,3.3275,-76.4875,8.852826118469238,47.54585266113281,0.6865419718031519,0.015,3,True,low_low
NO2,1,g_005_023,3.3275,-76.4825,8.943685531616211,48.9227294921875,0.5871977565952874,0.021,3,True,low_low
NO2,1,g_005_024,3.3275,-76.47749999999999,9.168649673461914,50.38090515136719,0.3644760929554726,0.046,3,True,low_low
NO2,1,g_005_025,3.3275,-76.4725,9.610074996948242,51.910640716552734,0.1036454697453235,0.182,3,False,not_significant
NO2,1,g_005_026,3.3275,-76.4675,10.126936435699465,53.50334167480469,-0.002126859450325732,0.425,4,False,not_significant
NO2,1,g_005_027,3.3275,-76.46249999999999,10.414326190948486,55.15151596069336,0.03189673018966801,0.362,1,False,not_significant
NO2,1,g_005_028,3.3275,-76.4575,10.444814205169678,56.84865188598633,0.05611656749294713,0.271,1,False,not_significant
NO2,1,g_005_029,3.3275,-76.4525,10.400779247283936,58.58910751342773,0.053644920958820654,0.264,1,False,not_significant
NO2,1,g_005_030,3.3275,-76.44749999999999,10.401638507843018,60.368011474609375,0.04584421144946744,0.291,1,False,not_significant
NO2,1,g_005_031,3.3275,-76.4425,10.241825580596924,62.18115615844727,0.01356719378805814,0.379,1,False,not_significant
NO2,1,g_005_032,3.3275,-76.4375,9.964915752410889,64.02491760253906,0.0028911187813174906,0.443,3,False,not_significant
NO2,1,g_005_033,3.3275,-76.43249999999999,9.673451900482178,65.89614868164062,0.05727369950048492,0.287,3,False,not_significant
NO2,1,g_005_034,3.3275,-76.4275,9.472906827926636,67.7921371459961,0.1336554887919508,0.183,3,False,not_significant
NO2,1,g_005_035,3.3275,-76.4225,9.483683347702026,69.71052551269531,0.11809516132993285,0.209,3,False,not_significant
NO2,1,g_005_036,3.3275,-76.41749999999999,9.86466908454895,71.6492691040039,0.009961346604556548,0.41,3,False,not_significant
NO2,1,g_005_037,3.3275,-76.4125,10.576897382736206,73.6065902709961,0.142781598131096,0.126,1,False,not_significant
NO2,1,g_005_038,3.3275,-76.4075,11.67680811882019,75.5809097290039,1.2250869750740785,0.001,1,True,high_high
NO2,1,g_005_039,3.3275,-76.4025,12.94070816040039,77.57088470458984,2.7144085478052924,0.001,1,True,high_high
NO2,1,g_006_000,3.3325,-76.5975,10.683533668518066,52.299198150634766,-0.006775581201159395,0.467,4,False,not_significant
NO2,1,g_006_001,3.3325,-76.5925,9.47442102432251,50.65175628662109,0.0986816048082142,0.261,3,False,not_significant
NO2,1,g_006_002,3.3325,-76.58749999999999,8.884371757507324,49.06435012817383,0.6093353653096414,0.023,3,True,low_low
NO2,1,g_006_003,3.3325,-76.5825,8.599539756774902,47.54585266113281,1.033939406721707,0.007,3,True,low_low
NO2,1,g_006_004,3.3325,-76.5775,8.372282028198242,46.10650253295898,1.415512034335765,0.003,3,True,low_low
NO2,1,g_006_005,3.3325,-76.57249999999999,8.105149745941162,44.75802230834961,1.885553014619926,0.002,3,True,low_low
NO2,1,g_006_006,3.3325,-76.5675,7.797619819641113,43.51364135742188,2.482440225693528,0.002,3,True,low_low
NO2,1,g_006_007,3.3325,-76.5625,7.526498794555664,42.387962341308594,3.137027806567733,0.001,3,True,low_low
NO2,1,g_006_008,3.3325,-76.55749999999999,7.253255844116211,41.39666748046875,3.829753417975561,0.001,3,True,low_low
NO2,1,g_006_009,3.3325,-76.5525,7.022722244262695,40.55595016479492,4.467367743504455,0.001,3,True,low_low
NO2,1,g_006_010,3.3325,-76.5475,6.8530802726745605,39.88166046142578,4.936645537363309,0.001,3,True,low_low
NO2,1,g_006_011,3.3325,-76.54249999999999,6.782117366790772,39.38815307617188,5.129491343267249,0.001,3,True,low_low
NO2,1,g_006_012,3.3325,-76.5375,6.805292129516602,39.08699417114258,4.947474630082996,0.001,3,True,low_low
NO2,1,g_006_013,3.3325,-76.5325,7.062578201293945,38.98573303222656,4.225752974038512,0.001,3,True,low_low
NO2,1,g_006_014,3.3325,-76.5275,7.444694519042969,39.08699417114258,3.2359538820138933,0.001,3,True,low_low
NO2,1,g_006_015,3.3325,-76.5225,7.928557872772217,39.38815307617188,2.2428800797173456,0.002,3,True,low_low
NO2,1,g_006_016,3.3325,-76.5175,8.345704555511475,39.88166046142578,1.4982657862844222,0.002,3,True,low_low
NO2,1,g_006_017,3.3325,-76.5125,8.673320770263672,40.55595016479492,1.0091227633161417,0.005,3,True,low_low
NO2,1,g_006_018,3.3325,-76.5075,8.904834747314453,41.39666748046875,0.7147954870846219,0.012,3,True,low_low
NO2,1,g_006_019,3.3325,-76.5025,9.00808048248291,42.387962341308594,0.601071258443105,0.015,3,True,low_low
NO2,1,g_006_020,3.3325,-76.4975,8.91855239868164,43.51364135742188,0.652092888485196,0.015,3,True,low_low
NO2,1,g_006_021,3.3325,-76.49249999999999,8.826967716217041,44.75802230834961,0.7503164381495372,0.013,3,True,low_low
NO2,1,g_006_022,3.3325,-76.4875,8.764910697937012,46.10650253295898,0.8233403508840359,0.01,3,True,low_low
NO2,1,g_006_023,3.3325,-76.4825,8.74811840057373,47.54585266113281,0.8198735526870629,0.012,3,True,low_low
NO2,1,g_006_024,3.3325,-76.47749999999999,8.84545612335205,49.06435012817383,0.669068987765942,0.017,3,True,low_low
NO2,1,g_006_025,3.3325,-76.4725,9.148803234100342,50.65175628662109,0.3809399467622405,0.046,3,True,low_low
NO2,1,g_006_026,3.3325,-76.4675,9.53630542755127,52.299198150634766,0.13681772152669608,0.153,3,False,not_significant
NO2,1,g_006_027,3.3325,-76.46249999999999,9.82961130142212,53.99905776977539,0.028808497315282632,0.323,3,False,not_significant
NO2,1,g_006_028,3.3325,-76.4575,9.999052047729492,55.744815826416016,0.0018939005715302324,0.443,3,False,not_significant
NO2,1,g_006_029,3.3325,-76.4525,10.120875358581545,57.53090286254883,0.0019183509665556154,0.437,1,False,not_significant
NO2,1,g_006_030,3.3325,-76.44749999999999,10.220298767089844,59.3525619506836,0.010374487406865772,0.39,1,False,not_significant
NO2,1,g_006_031,3.3325,-76.4425,10.1457781791687,61.20573806762695,0.004255656128212869,0.409,1,False,not_significant
NO2,1,g_006_032,3.3325,-76.4375,9.95576286315918,63.08695602416992,0.0018016874167844513,0.458,3,False,not_significant
NO2,1,g_006_033,3.3325,-76.43249999999999,9.731002807617188,64.99325561523438,0.03970907861757803,0.322,3,False,not_significant
NO2,1,g_006_034,3.3325,-76.4275,9.53769874572754,66.92207336425781,0.10032700812023378,0.227,3,False,not_significant
NO2,1,g_006_035,3.3325,-76.4225,9.526821374893188,68.87122344970703,0.09396099798881932,0.254,3,False,not_significant
NO2,1,g_006_036,3.3325,-76.41749999999999,9.857434272766112,70.83881378173828,0.008538628100820017,0.42,3,False,not_significant
NO2,1,g_006_037,3.3325,-76.4125,10.439525604248049,72.82319641113281,0.09366488612008873,0.157,1,False,not_significant
NO2,1,g_006_038,3.3325,-76.4075,11.466306209564207,74.82295989990234,0.9939064628084696,0.002,1,True,high_high
NO2,1,g_006_039,3.3325,-76.4025,12.791317462921144,76.83686065673828,2.4346858781562823,0.001,1,True,high_high
NO2,1,g_007_000,3.3375,-76.5975,10.886797904968262,51.18725204467773,0.05202764804573464,0.397,1,False,not_significant
NO2,1,g_007_001,3.3375,-76.5925,9.693504333496094,49.485652923583984,0.030659245873645977,0.359,3,False,not_significant
NO2,1,g_007_002,3.3375,-76.58749999999999,9.100581169128418,47.840633392333984,0.4252951831247163,0.038,3,True,low_low
NO2,1,g_007_003,3.3375,-76.5825,8.736323833465576,46.26121520996094,0.8696687278463606,0.008,3,True,low_low
NO2,1,g_007_004,3.3375,-76.5775,8.386800289154053,44.75802230834961,1.3747120628951341,0.003,3,True,low_low
NO2,1,g_007_005,3.3375,-76.57249999999999,8.034385204315186,43.34346389770508,1.9859890206693154,0.002,3,True,low_low
NO2,1,g_007_006,3.3375,-76.5675,7.699816703796387,42.03184509277344,2.681982262885057,0.002,3,True,low_low
NO2,1,g_007_007,3.3375,-76.5625,7.419433116912842,40.8393440246582,3.3979490739829883,0.001,3,True,low_low
NO2,1,g_007_008,3.3375,-76.55749999999999,7.124874114990234,39.78377914428711,4.1468237439485955,0.001,3,True,low_low
NO2,1,g_007_009,3.3375,-76.5525,6.918277263641357,38.8840217590332,4.757117841670296,0.001,3,True,low_low
NO2,1,g_007_010,3.3375,-76.5475,6.758543014526367,38.15900421142578,5.196206661153606,0.001,3,True,low_low
NO2,1,g_007_011,3.3375,-76.54249999999999,6.705356597900391,37.62627029418945,5.33039996523964,0.001,3,True,low_low
NO2,1,g_007_012,3.3375,-76.5375,6.789838790893555,37.30023956298828,5.007998157357501,0.001,3,True,low_low
NO2,1,g_007_013,3.3375,-76.5325,7.103461265563965,37.19044494628906,4.168062568970372,0.001,3,True,low_low
NO2,1,g_007_014,3.3375,-76.5275,7.521879196166992,37.30023956298828,3.140319225131812,0.001,3,True,low_low
